email,first_name,last_name,company,phone,city,country,customer_subtype,tags,id,website,address,state,postal_code,customer_type,geography,engagement_level,consent_status,consent_source,total_emails_sent,total_emails_opened,total_emails_clicked,last_email_sent_at,last_email_opened_at,is_dispatched,is_contacted,response_notes,priority,source,notes,created_at,updated_at
knittygrittyshop.wis@gmail.com,,,Knitty Gritty Shop,54935,Fond du Lac,US,retail_store,yarn store,bc0cc877,http://knittygrittyshop.com/,"63 N Main St, Fond du Lac, WI 54935, United States",Wisconsin,19202142050.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972706,2026-01-20T04:32:14.972709
knitchyarns@gmail.com,,,Knitch Yarns in Delafield,53018,Delafield,US,retail_store,yarn store,1821d9b5,https://www.knitch.net/,"608 Milwaukee St, Delafield, WI 53018, United States",Wisconsin,12626469392.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972809,2026-01-20T04:32:14.972812
goodgirlgraciellc@gmail.com,,,Knit Whit's Yarn & Crafts,54202,Baileys Harbor,US,retail_store,yarn store,2919ef2f,http://knitwhitsyarnshop.com/,"8024 WI-57, Baileys Harbor, WI 54202, United States",Wisconsin,19208399276.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.972931,2026-01-20T04:32:14.972934
amkryukov@gmail.com,,,JOANN Fabric and Crafts,87507,Santa Fe,US,retail_store,craft store,568ebe24,https://www.joann.com/?utm_campaign=website-homepage&utm_medium=google&utm_content=website&utm_source=local-listing,"3140 Cerrillos Rd Ste B, Santa Fe, NM 87507, United States",New Mexico,15054731032.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.973152,2026-01-20T04:32:14.973156
hipstitchabq@gmail.com,,,Hip Stitch,87110,Albuquerque,US,retail_store,quilt shop,53380d8b,https://www.hipstitchabq.com/,"2320 Wisconsin St NE, Albuquerque, NM 87110, United States",New Mexico,15058212739.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.973373,2026-01-20T04:32:14.973377
hiddenvalleyfarmwoolenmill@gmail.com,,,Hidden Valley Farm & Woolen Mill,54245,Valders,US,retail_store,yarn store,0253e90a,https://hiddenvalleyfarmwoolenmill.com/,"14804 Newton Rd, Valders, WI 54245, United States",Wisconsin,19207582803.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.973494,2026-01-20T04:32:14.973497
heartmadebylisa@gmail.com,,,Heartmade Crafts LLC,39452,Lucedale,US,retail_store,yarn store,c0b78f44,,"130 Susan Cooley Rd, Lucedale, MS 39452, United States",Mississippi,16017911610.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.973620,2026-01-20T04:32:14.973624
growinguplulushop@gmail.com,,,Growing Up Lulu Fiber Arts,51054,Sergeant Bluff,US,retail_store,yarn store,c9a7729d,http://www.growinguplulu.com/,"116 Gaul Dr, Sergeant Bluff, IA 51054, United States",Iowa,17126357409.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.973735,2026-01-20T04:32:14.973738
graftonyarn@gmail.com,,,Grafton Yarn,53024,Grafton,US,retail_store,yarn store,7e06b3e3,http://graftonyarnstore.com/,"1300 14th Ave, Grafton, WI 53024, United States",Wisconsin,12623770344.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.973848,2026-01-20T04:32:14.973851
flaxenfleece@gmail.com,,,Flaxan Fleece,53583,Sauk City,US,retail_store,yarn store,d0d686b7,https://www.flaxenfleece.com/,"800 Water St, Sauk City, WI 53583, United States",Wisconsin,16089608096.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.973960,2026-01-20T04:32:14.973963
fiberheartyarn@gmail.com,,,Fiber Heart Yarn & Gifts,52345,Urbana,US,retail_store,yarn store,f0c448f5,https://fiberheartyarn.com/,"100 Towne Centre Dr, Urbana, IA 52345, United States",Iowa,13194439276.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.974070,2026-01-20T04:32:14.974073
schustercraft@gmail.com,,,Ewe & You Fiber Arts LLC,6095,Windsor,US,retail_store,yarn store,463542df,http://eweandyoufiberarts.com/,"The Carriage House, 261 Broad St, Windsor, CT 06095, United States",Connecticut,18609905230.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.974181,2026-01-20T04:32:14.974185
craftynanadesigns@gmail.com,,,Crafty Nana Designz,40229,Louisville,US,retail_store,craft store,1d0a59d1,https://crafty-nana-designz.ueniweb.com/?utm_campaign=gmb,"442 Spring House Ln, Louisville, KY 40229, United States",Kentucky,15025339613.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.974292,2026-01-20T04:32:14.974296
bgstitchesandcrafts@gmail.com,,,Bluegrass Stitches & Crafts,40383,Versailles,US,retail_store,craft store,14fe64ad,http://www.bluegrassstitchesandcrafts.com/,"105 Park St #102, Versailles, KY 40383, United States",Kentucky,18592142139.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.974629,2026-01-20T04:32:14.974632
bayouyarnshoppe@gmail.com,,,Bayou Yarn Shoppe,70503,Lafayette,US,retail_store,yarn store,40771159,http://www.bayouyarnshoppe.com/,"233 Doucet Rd, Lafayette, LA 70503, United States",Louisiana,13373458357.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.974739,2026-01-20T04:32:14.974742
madeline.ballyhoofarm@gmail.com,,,Ballyhoo Ballyhoo Fiber Emporium,40003,Bagdad,US,retail_store,farm shop,94f4b6f6,http://www.ballyhoofiberemporium.com/,"2410 Christianburg Rd, Bagdad, KY 40003, United States",Kentucky,15024325301.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.974864,2026-01-20T04:32:14.974867
atangleofyarn@gmail.com,,,A Tangle of Yarn,50265,West Des Moines,US,retail_store,yarn store,113d1000,http://www.atangleofyarn.com/,"1903 EP True Pkwy Suite 310, West Des Moines, IA 50265, United States",Iowa,15155053939.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.975112,2026-01-20T04:32:14.975115
aquiltingstitchuation@gmail.com,,,"A Quilting Stitchuation, LLC",88312,Alto,US,retail_store,quilt shop,0d0c6498,http://www.aquiltingstitchuation.shop/,"229 Fort Stanton Rd, Alto, NM 88312, United States",New Mexico,15753150541.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.975226,2026-01-20T04:32:14.975229
wnkbnmusicstudio@gmail.com,,,Wood & Knit Be Nice Music Studio,68046,Papillion,US,retail_store,knit shop,27417208,http://www.wnkbnmusicstudio.com/,"103 E 4th St, Papillion, NE 68046, United States",Nebraska,14028000681.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.975770,2026-01-20T04:32:14.975773
nebraskaczechsofwilber@gmail.com,,,Wilber Czech Craft Shop,68465,Wilber,US,retail_store,craft store,710f0f7f,http://www.nebraskaczechsofwilber.com/craft-shop/,"216 W 3rd St, Wilber, NE 68465, United States",Nebraska,14028212166.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.975893,2026-01-20T04:32:14.975896
whatayarn@gmail.com,,,What A Yarn,5478,St Albans City,US,retail_store,yarn store,7b9e64f9,http://www.whatayarnvt.com/,"107 Bank St, St Albans City, VT 05478, United States",Vermont,18023930121.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.976118,2026-01-20T04:32:14.976121
weaverhouseco@gmail.com,,,Weaver House,19148,Philadelphia,US,retail_store,yarn store,728f8a34,http://www.weaverhouseco.com/,"1901 S 9th St Space 203 & 204, Philadelphia, PA 19148, United States",Penssylvania,12152782504.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.976231,2026-01-20T04:32:14.976234
villageneedleworks@gmail.com,,,Village Needleworks,68114,Omaha,US,retail_store,needlework shop,4a3e8c97,http://www.villageneedleworks.com/,"8709 Shamrock Rd, Omaha, NE 68114, United States",Nebraska,14023911191.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.976344,2026-01-20T04:32:14.976348
twosistersvermont@gmail.com,,,Two Sisters Mill & Mercantile,5464,Jeffersonville,US,retail_store,wool shop,75d76098,http://twosistersmill.com/,"143 S Vermont 108 in, Jeffersonville, VT 05464, United States",Vermont,18028818997.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.976456,2026-01-20T04:32:14.976460
three.loves.yarn@gmail.com,,,Three Loves Yarn & Notions,83651,Nampa,US,retail_store,yarn store,09b4b646,https://www.three-loves.com/,"411 Caldwell Blvd, Nampa, ID 83651, United States",Idaho,12089431937.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.976568,2026-01-20T04:32:14.976572
idahoyarnshop@gmail.com,,,The Yarn Shop,83301,Twin Falls,US,retail_store,yarn store,960c3c8e,http://www.idahoyarnshop.com/,"556 Blue Lakes Blvd N, Twin Falls, ID 83301, United States",Idaho,12088860883.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.976679,2026-01-20T04:32:14.976682
theyarnbank@gmail.com,,,The Yarn Bank,5819,St Johnsbury,US,retail_store,yarn store,8beb0d01,https://www.theyarnbankvt.com/,"457 Railroad St Ste 1, St Johnsbury, VT 05819, United States",Vermont,18027482265.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.976791,2026-01-20T04:32:14.976794
rustymoonquilts@gmail.com,,,"The Rusty Moon Quilts, Wool, & More",65793,Willow Springs,US,retail_store,quilt shop,3328f9a4,https://www.rustymoonquilts.com/,"3649 US-63, Willow Springs, MO 65793, United States",Missouri,14174690597.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977136,2026-01-20T04:32:14.977139
theremnantshopri@gmail.com,,,The Remnant Shop,2832,Hope Valley,US,retail_store,fabric store,71a7d590,https://theremnantshop.com/,"1081 Main St, Hope Valley, RI 02832, United States",Rhode Island,14015392500.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977249,2026-01-20T04:32:14.977252
paulahogge@gmail.com,,,The Frolicking Goddess,2895,Woonsocket,US,retail_store,craft store,c67c7bc3,,"68 S Main St, Woonsocket, RI 02895, United States",Rhode Island,,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977357,2026-01-20T04:32:14.977360
craftyretreat@gmail.com,,,The Cafty Retreat,72762,Springdale,US,retail_store,hobby store,06f21870,http://www.thecraftyretreat.com/,"7321 W Sunset Ave Suite H, Springdale, AR 72762, United States",Arkansas,14798419132.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977478,2026-01-20T04:32:14.977482
thebountifulewe@gmail.com,,,The Bountiful Ewe,58103,Fargo,US,retail_store,yarn store,36e50efe,https://www.thebountifulewe.com/,"1326 25th St S Ste E, Fargo, ND 58103, United States",North Dakota,17014918722.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977616,2026-01-20T04:32:14.977620
craftymaker401@gmail.com,,,Stitch Source,2806,Barrington,US,retail_store,yarn store,47573280,https://www.stitchsourceri.com/,"10 Anoka Ave, Barrington, RI 02806, United States",Rhode Island,14013375578.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977732,2026-01-20T04:32:14.977736
mediarrowco@gmail.com,,,Spotted Turtle Crafts,68213,Bellevue,US,retail_store,craft store,560067a5,,"2916 Redwing Cir, Bellevue, NE 68123, United States",Nebraska,17014303892.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977844,2026-01-20T04:32:14.977847
slipknitswest@gmail.com,,,SlipKnits,57701,Rapid City,US,retail_store,yarn store,0e034e9c,https://www.slip-knitswest.com/,"1109 W Omaha St # G, Rapid City, SD 57701, United States",South Dakota,16054305154.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.977956,2026-01-20T04:32:14.977959
sewingfs@gmail.com,,,Sewing Machine Center & Fabric,72903,Fort Smith,US,retail_store,sewing machine shop,3df6e02c,https://www.sewingfs.com/https://www.sewingfs.com/,"6700 Phoenix Ave, Fort Smith, AR 72903, United States",Arkansas,14794845351.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.978290,2026-01-20T04:32:14.978294
sagercreekquilts@gmail.com,,,Sager Creek Quilts,72761,Siloam Springs,US,retail_store,quilt shop,a3f93a78,https://www.sagercreekquilts.com/,"304 E Central St, Siloam Springs, AR 72761, United States",Arkansas,14795245244.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.978403,2026-01-20T04:32:14.978407
paperpenpalette@gmail.com,,,Paper Pen & Palette,3894,Wolfeboro,US,retail_store,artwork shop,833e5c35,https://paperpenpalette.com/,"8 S Main St, Wolfeboro, NH 03894, United States",New Hampshire,16035151027.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.978515,2026-01-20T04:32:14.978519
loveyarnshop@gmail.com,,,Love Yarn Shop,3574,Bethlehem,US,retail_store,yarn store,74689bec,http://www.loveyarnshop.com/,"2050 Main St, Bethlehem, NH 03574, United States",New Hampshire,16038692600.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.978737,2026-01-20T04:32:14.978741
loopbyloopstudio@gmail.com,,,Loop by Loop Studio,2885,Warren,US,retail_store,yarn store,1f6b466d,https://www.loopbyloopstudio.com/hours-and-contact-info/,"30 Cutler St, Warren, RI 02885, United States",Rhode Island,15088633423.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.978848,2026-01-20T04:32:14.978852
knitarkadelphia@gmail.com,,,Knit Unto Others,71293,Arkadelphia,US,retail_store,knit shop,ef93e8cb,https://www.knituntoothers.net/,"628 Main St, Arkadelphia, AR 71923, United States",Arkansas,18704641004.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.978960,2026-01-20T04:32:14.978963
hermitthrushfiberco@gmail.com,,,Hermit Thrush Fiber Co.,5443,Bristol,US,retail_store,yarn store,d59b2296,https://www.hermitthrushfiberco.com/,"25a Main St, Bristol, VT 05443, United States",Vermont,16033977202.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.979996,2026-01-20T04:32:14.980018
falconefivesistersfarm@gmail.com,,,Five Sisters Farm yarn shop,3781,Plainfield,US,retail_store,gift store,585c913e,https://www.nh5sistersfarm.com/,"986 NH-12A, Plainfield, NH 03781, United States",New Hampshire,,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.986357,2026-01-20T04:32:14.986367
rapidcitysewing@gmail.com,,,Fabric City,57701,Rapid City,US,retail_store,fabric store,3c326bf1,https://rapidcitysewing.com/,"120 Knollwood Dr SuiteD, Rapid City, SD 57701, United States",South Dakota,16053422050.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.986836,2026-01-20T04:32:14.986840
dutchrosequiltshop@gmail.com,,,Dutch Rose Quilt Shop,57106,Sioux Falls,US,retail_store,fabric store,cbbdeadb,https://www.dutchrosequiltshop.com/,"5231 W 26th St, Sioux Falls, SD 57106, United States",South Dakota,16053621650.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.987072,2026-01-20T04:32:14.987076
cozycloudknits@gmail.com,,,Cozy cloud knits,2817,West Greenwich,US,retail_store,fabric store,b5976996,https://cozycloudknits.carrd.co/,"11 Pine Tree Ln, West Greenwich, RI 02817, United States",Rhode Island,14017426182.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.989616,2026-01-20T04:32:14.989623
jenonthefarm@gmail.com,,,Common Threads,72560,Mountain View,US,retail_store,farm shop,ec7a50dc,http://www.laffing-horse.com/,"17467 AR-66, Mountain View, AR 72560, United States",Arkansas,18702696808.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.989809,2026-01-20T04:32:14.989813
commonthreadssaratoga@gmail.com,,,Common Thread Saratoga,12866,Saratoga Springs,US,retail_store,yarn store,e8aa0e0d,https://www.commonthreadsaratoga.com/,"512 Broadway, Saratoga Springs, NY 12866, United States",New York,15185832583.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.989941,2026-01-20T04:32:14.989945
busyewefarm@gmail.com,,,Busy Ewe Farm and Fibers,57730,Custer,US,retail_store,yarn store,833b39d3,https://www.busyewefarmfibers.com/,"25743 Carroll Creek Rd, Custer, SD 57730, United States",South Dakota,16054400316.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.990193,2026-01-20T04:32:14.990197
arkansascraftguild@gmail.com,,,Arkansas Craft Guild & Gallery,72560,Mountain View,US,retail_store,art gallery,f0cb2717,http://www.arkansascraftguild.org/?utm_source=google&utm_medium=wix_google_business_profile&utm_campaign=2907583834240413148,"104 E Main St, Mountain View, AR 72560, United States",Arkansas,18702694120.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.990313,2026-01-20T04:32:14.990317
allstarsewingidaho@gmail.com,,,"All-Star Sages Creek - Quilt, Sewing, & Embroidery Center",83201,Pocatello,US,retail_store,fabric store,4f8a727c,http://www.idahosews.com/,"1800 Garrett Way ste 29, Pocatello, ID 83201, United States",Idaho,12082322208.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.990434,2026-01-20T04:32:14.990438
knitshoppe501@gmail.com,,,Knit Shoppe LLC,10543,Mamaroneck,US,retail_store,yarn store,3c16fefd,http://www.knit-shoppe.com/,"501 E Boston Post Rd, Mamaroneck, NY 10543, United States",New York,19146307647.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.990687,2026-01-20T04:32:14.990690
anniesknitting@gmail.com,,,Annie & Company Needlepoint & Knitting,10128,,US,retail_store,knit shop,a56a1f2b,http://www.annieandco.com/,"1763 2nd Ave, New York, NY 10128, United States",New York,12123607266.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.990806,2026-01-20T04:32:14.990809
wildknitssalem@gmail.com,,,Wild Knits,97301,Salem,US,retail_store,yarn store,c2e9f5de,https://wildknitssalem.com/,"310 High St NE, Salem, OR 97301, United States",Oregon,19716003045.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.990928,2026-01-20T04:32:14.990931
twistedtidewater@gmail.com,,,Tidewater Creations,97394,Wildport,US,retail_store,yarn store,53de8adc,https://www.twistedtidewater.com/,"440 NE Commercial St # 6, Waldport, OR 97394, United States",Oregon,15417097876.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.991050,2026-01-20T04:32:14.991053
anditheknittress@gmail.com,,,The Knotty Knittress,97470,Roseburg,US,retail_store,yarn store,f2f23e58,https://theknottyknittress.com/,"742 SE Jackson St, Roseburg, OR 97470, United States",Oregon,15419000790.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.991169,2026-01-20T04:32:14.991172
teaselwick.wools@gmail.com,,,Teaselwick Wools,97301,Salem,US,retail_store,wool store,4ce7f37f,http://teaselwickwools.blogspot.com/,"1313 Mill St SE, Salem, OR 97301, United States",Oregon,19713047050.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.991290,2026-01-20T04:32:14.991294
melissamonroeart@gmail.com,,,Rug Makers Yarn,,,US,retail_store,wool store,6a6edb9d,https://rugmakersyarn.com/,,,,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.991401,2026-01-20T04:32:14.991405
orwoolandfibermill@gmail.com,,,Oregon Wool & Fiber Mill,97140,Sherwood,US,retail_store,wool store,ec333673,https://www.oregonwoolandfibermill.com/,"21345 SW Aebischer Rd, Sherwood, OR 97140, United States",Oregon,15036732390.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.991523,2026-01-20T04:32:14.991526
millendstoreinfo@gmail.com,,,Mill End Store - Portland (Milwaukie),97222,Portland,US,retail_store,fabric store,450a0df9,http://www.millendstore.com/,"9701 SE McLoughlin Blvd, Portland, OR 97222, United States",Oregon,15037861234.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.991643,2026-01-20T04:32:14.991646
closeknitportland@gmail.com,,,Close Knit,97221,Portland,US,retail_store,yarn store,cbdd2088,https://closeknitportland.com/,"2140 NE Alberta St, Portland, OR 97211, United States",Oregon,19712706113.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.991881,2026-01-20T04:32:14.991884
backstorypdx@gmail.com,,,Backstory Books & Yarn,97214,Portland,US,retail_store,book store,f9a52578,http://www.backstorybooksandyarn.com/,"3129 SE Hawthorne Blvd, Portland, OR 97214, United States",Oregon,15032358977.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.992000,2026-01-20T04:32:14.992003
threelittlebirds.sewingco@gmail.com,,,Three Little Birds Sewing Co,20781,Hyattsville,US,retail_store,yarn store,7123b643,https://www.threelittlebirdssewingco.com/,"5307 Baltimore Ave, Hyattsville, MD 20781, United States",Maryland,13019608352.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.992355,2026-01-20T04:32:14.992359
theyarnshophagerstown@gmail.com,,,The Yarn Shop,21740,Hagerstown,US,retail_store,yarn store,9b22021d,https://theyarnshopmd.com/,"1 N Potomac St, Hagerstown, MD 21740, United States",Maryland,12405134472.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.992474,2026-01-20T04:32:14.992478
stitchyourlegacylinthicum@gmail.com,,,Stitch Your Legacy,21090,Linthicum Heights,US,retail_store,yarn store,b2040c12,https://www.stitchyourlegacy.com/,"513 S Camp Meade Rd, Linthicum Heights, MD 21090, United States",Maryland,14109775408.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.992595,2026-01-20T04:32:14.992599
phwoolandneedle@gmail.com,,,Primitive Homespuns Wool and Needleworks,21701,Frederick,US,retail_store,yarn store,ee1376f9,https://www.phwoolandneedle.com/,"303 E Patrick St, Frederick, MD 21701, United States",Maryland,12406082136.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.992714,2026-01-20T04:32:14.992717
lovelyarns@gmail.com,,,Lovelyarns,21211,Baltimore,US,retail_store,yarn store,c474d135,https://www.lovelyarns.com/,"3610 Falls Rd, Baltimore, MD 21211, United States",Maryland,14106629276.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.992834,2026-01-20T04:32:14.992837
knitsandpiecesannapolis@gmail.com,,,Knits and Pieces of Annapolis,21401,Annapolis,US,retail_store,knit shop,755eabb2,https://www.knitsandpiecesofannapolis.com/,"626 Admiral Dr J, Annapolis, MD 21401, United States",Maryland,14102162897.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.992955,2026-01-20T04:32:14.992959
bonniesspinningwheel@gmail.com,,,Bonnie's Spinning Wheel - Minnesota Yarn Store,56301,St Cloud,US,retail_store,yarn store,8b997e67,http://www.bonniesspinningwheel.com/,"16 21st Ave S, St Cloud, MN 56301, United States",Maryland,13202532426.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.993128,2026-01-20T04:32:14.993133
yarnboutiqueofdecatur@gmail.com,,,Yarn Boutique of Decatur,35601,Decatur,US,retail_store,yarn shop,1a886550,https://www.theyarnboutiqueofdecatur.com/,"714 Bank St, Decatur, AL 35601, United States",Alabama,12565805510.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.993273,2026-01-20T04:32:14.993277
tamingtheewe@gmail.com,,,The Taming of the Ewe,35901,Gadsden,US,retail_store,yarn shop,b9c85fd8,https://www.tamingtheewe.com/,"541 Broad St, Gadsden, AL 35901, United States",Alabama,12565469090.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.993396,2026-01-20T04:32:14.993399
sewcharmingquiltshop@gmail.com,,,Sew Charming Quilt Shop,35045,Clanton,US,retail_store,quilt shop,1b526eb5,http://sewcharmingquiltshop.com/,"601 7th St S, Clanton, AL 35045, United States",Alabama,12059034133.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.997685,2026-01-20T04:32:14.997705
knitbham@gmail.com,,,Knit B'ham,35223,Birmingham,US,retail_store,yarn store,3b85b030,https://www.knitbham.com/,"3831 Clairmont Ave, Birmingham, AL 35223, United States",Alabama,12055385246.0,yarn_store,international,new,pending,yarn_store_list,0,0,0,,,False,False,,,yarn_store_list,,2026-01-20T04:32:14.998237,2026-01-20T04:32:14.998241
