email,phone,first_name,last_name,company,country,customer_type,customer_subtype,geography,engagement_level,consent_status,consent_source,priority,source,tags,category,source_file
whatayarn@gmail.com,+18023930121,What A Yarn,,What A Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
bethannesmiley@gmail.com,+15632101587,Wheaten Woolens,,Wheaten Woolens,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
nebraskaczechsofwilber@gmail.com,+14028212166,Wilber Czech Craft Shop,,Wilber Czech Craft Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
wnkbnmusicstudio@gmail.com,+14028000681,Wood & Knit Be Nice Music Studio,,Wood & Knit Be Nice Music Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
becky@woolandwhimsy.co,+15312915437,Becky,,Wool & Whimsy,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
diana@woolymammothyarn.com,+14029322157,Diana,,Wooly Mammoth Yarn Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
wrenandpurl@gmail.com,+13194579637,Wren & Purl,,Wren & Purl,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
amkryukov@gmail.com,+18022365615,Wright Choice Alpacas,,Wright Choice Alpacas,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarnjunction@gmail.com,+15152772770,Yarn Junction Co,,Yarn Junction Co,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
carrie@yarnsellar.com,+12073511987,Yarn Sellar,,Yarn Sellar,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yarn-soup.com,+15635878044,Yarn Soup,,Yarn Soup,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@yarntree.com,+15152323121,Yarn Tree,,Yarn Tree,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cvanhout@fireballalpacas.com,+12084730374,Yarnageddon,,Yarnageddon,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
achickthatknitz@yahoo.com,+14059063926,A Chick That Knitz,,A Chick That Knitz,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
aquiltingstitchuation@gmail.com,+15753150541,"A Quilting Stitchuation, LLC & Stitch-n-Pines Retreat Center, LLC",,"A Quilting Stitchuation, LLC & Stitch-n-Pines Retreat Center, LLC",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
madeline.ballyhoofarm@gmail.com,+15024325301,Madeline,Ballyhoofarm,Ballyhoo Fiber Emporium,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
bayouyarnshoppe@gmail.com,+13373458357,Bayou Yarn Shoppe,,Bayou Yarn Shoppe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
beyondbolts@gmail.com,+13078832464,Beyond Bolts - Fabric • Quilting • Crafts,,Beyond Bolts - Fabric • Quilting • Crafts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
anne@blackberry-ridge.com,+16084373762,Blackberry Ridge Woolen Mill,,Blackberry Ridge Woolen Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
bgstitchesandcrafts@gmail.com,+18592142139,Bluegrass Stitches & Crafts,,Bluegrass Stitches & Crafts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
adfmayes@yahoo.com,+15756392586,Calico Cow Fabric & Gift Shop,,Calico Cow Fabric & Gift Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
jennyc@capyarns.com,+18032228856,Cap Yarns,,Cap Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cherokeemaid333@yahoo.com,+19183338933,Carrico's Creative Corner,,Carrico's Creative Corner,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@chargeurswoolusa.com,+18432572212,Chargeurs Wool USA Inc,,Chargeurs Wool USA Inc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@charlotteyarn.com,+17043737442,Charlotte Yarn,,Charlotte Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
matthewneisler@gmail.com,+18436727211,Chesterfield Yarn Mills Inc,,Chesterfield Yarn Mills Inc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
anapbm@gmail.com,+15056621417,Close-Knit Yarn Co-op,,Close-Knit Yarn Co-op,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
cheryl@colmillfabrics.com,+18605372004,Cheryl,,Colchester Mill Fabrics & Quilting,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@cottonblossomfabrics.com,+16014275214,Cotton Blossom Fabric Shoppe,,Cotton Blossom Fabric Shoppe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
craftynanadesigns@gmail.com,+15025339613,Crafty Nana Designz,,Crafty Nana Designz,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@creamcityyarn.com,+12629237014,Cream City Yarn,,Cream City Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
nativetwist@yahoo.com,+18594328133,Creative Twist Studio,,Creative Twist Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@cutandpastecraftstudio.com,+18592230114,Cut & Paste Craft Studio,,Cut & Paste Craft Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
dabhand@yahoo.com,+13073592277,Dab Hand,,Dab Hand,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
operations@evfac.org,+15057473577,Española Valley Fiber Arts Center,,Española Valley Fiber Arts Center,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
schustercraft@gmail.com,+18609905230,Ewe & You Fiber Arts LLC,,Ewe & You Fiber Arts LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@ewetopiafibershop.com,+16086373443,Ewetopia Fiber Shop,,Ewetopia Fiber Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@fiberwoodstudio.com,+14143021849,Barbara,Chappell,Fiberwood Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarn.dragon@thefibreshop.com,+19202772176,Fibre,,Fibre,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
flaxenfleece@gmail.com,+16089608096,Flaxen Fleece,,Flaxen Fleece,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@goingbatty.com,+17753512424,Going Batty,,Going Batty,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
graftonyarn@gmail.com,+12623770344,Grafton Yarn Store,,Grafton Yarn Store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
username@domain.com,+18008458723,Hancock's of Paducah | Quilting Fabric Store,,Hancock's of Paducah | Quilting Fabric Store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
heartmadebylisa@gmail.com,+16017911610,Heartmade Crafts LLC,,Heartmade Crafts LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hiddenvalleyfarmwoolenmill@gmail.com,+19207582803,Hidden Valley Farm & Woolen Mill,,Hidden Valley Farm & Woolen Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hipstitchabq@gmail.com,+15058212739,Hip Stitch,,Hip Stitch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@inkaartsllc.com,+18604802300,Inka Arts LLC,,Inka Arts LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
support@jimmybeanswool.com,+17758279276,Jimmy Beans Wool,,Jimmy Beans Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
susanne@knitandpearls.com,+18604040694,Knit & Pearls,,Knit & Pearls,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@knitnewhaven.com,+12037775648,Knit New Haven,,Knit New Haven,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kniton2004@aol.com,+18592915648,Knit On! inc.,,Knit On! inc.,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
goodgirlgraciellc@gmail.com,+19208399276,Knit Whit's Yarn & Crafts,,Knit Whit's Yarn & Crafts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knitchyarns@gmail.com,+12626469392,Knitch Yarns in Delafield,,Knitch Yarns in Delafield,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knittingknook@me.com,+14145404080,Knitting Knook LLC,,Knitting Knook LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kristy@kristysfiberarts.com,+14057579556,Kristy's Fiber Arts LLC,,Kristy's Fiber Arts LLC,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
letuscharmu@gmail.com,+17754127189,Let Us Charm You,,Let Us Charm You,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
lexcreativereuse@gmail.com,+18592196699,Lex Center for Creative ReUse,,Lex Center for Creative ReUse,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
lookingglassyarn@gmail.com,+15059959649,Looking Glass Yarn & Gifts,,Looking Glass Yarn & Gifts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@louisvillefibersupply.com,+15023841900,Louisville Fiber Supply,,Louisville Fiber Supply,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
dayna@craftyscientist.com,+12032455921,Madison Wool,,Madison Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
julia@mariposayarn.com,+15054811171,Julia,,Mariposa Yarn Store,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
miriamsf@me.com,+15059188810,Miriam's Well / Santa Fe School Of Weaving,,Miriam's Well / Santa Fe School Of Weaving,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
mooncatfiber@gmail.com,+15757589341,Mooncat Fiber,,Mooncat Fiber,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@moravalleyspinningmill.com,+15753872247,Mora Valley Spinning Mill,,Mora Valley Spinning Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
fullsizerender_345x345@2x.heic,+15048323050,Needle Arts Studio,,Needle Arts Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
doreen@needlesnpinsyarnshoppe.com,+16088839922,Needles 'n Pins Yarn Shoppe,,Needles 'n Pins Yarn Shoppe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kt@theneedletree.com,+18642356060,Needletree,,Needletree,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
mary@newenglandyarn.com,+18604261006,Mary,,New England Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
kate@overthenextrowknits.com,+15026842011,Kate,,Over the Next Row Knits,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
palmettoyarn@gmail.com,+18644681122,Palmetto Yarn Shoppe,,Palmetto Yarn Shoppe,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
practicalstitchcraft@gmail.com,+15052265005,Practical Stitchcraft,,Practical Stitchcraft,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
rebellegirls@gmail.com,+18593899750,ReBelle,,ReBelle,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
redbugyarnandgifts@gmail.com,+12707612723,Red Bug Yarn & Gifts,,Red Bug Yarn & Gifts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@roswellwool.com,+15756223360,Mike,Corn,Roswell Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sati@rowsandroses.com,+18648887554,Rows & Roses Yarn & Fiber,,Rows & Roses Yarn & Fiber,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@santafequilting.com,+15054733747,Santa Fe Quilting,,Santa Fe Quilting,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@santafewool.com,+15056952211,Karen,Karen Waters,Santa Fe Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
betsy@scissortailmill.com,+14056427991,Betsy,,Scissortail Yarn & Fiber Mill,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
howdy@swakknit.com,+14052828649,Sealed With A Kiss Inc,,Sealed With A Kiss Inc,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
debbi.sincityknits@gmail.com,+17026410210,Sin City Knit Shop,,Sin City Knit Shop,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@sprywhimsy.com,+16082390809,Spry Whimsy Fiber Arts,,Spry Whimsy Fiber Arts,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@stitchyarnstudio.com,+18594319276,Frances,Banks,Stitch Yarn Studio,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
sales@sudberry.com,+18606643545,Sudberry House,,Sudberry House,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
lynette@sunsetyarn.com,+16082847266,Sunset Yarn,,Sunset Yarn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
clothpeddler@yahoo.com,+18592341846,Tay's Cloth Peddler,,Tay's Cloth Peddler,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
merrimedley@crochetclass.org,+17024730796,The Art Of Crochet Project With Merri Medley,,The Art Of Crochet Project With Merri Medley,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@thefiberhouse.com,+13076730383,The Fiber House,,The Fiber House,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
knittingnest@yahoo.com,+17755884015,The Knitting Nest,,The Knitting Nest,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
quilt@swcp.com,+15052988210,"The Quilt Works, Inc.",,"The Quilt Works, Inc.",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
southernneedle@gmail.com,+16019197118,The Southern Needle,,The Southern Needle,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
thewoodenneedle@gmail.com,+12709549005,The Wooden Needle,,The Wooden Needle,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@woolery.com,+18004419665,The Woolery,,The Woolery,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
theyarnandthetale@gmail.com,+19704124403,the yarn and the tale,,the yarn and the tale,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
yarnbarnct@gmail.com,+12033895117,The Yarn Barn,,The Yarn Barn,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
wweeiihhuuaanngg@gmail.com,+17752323303,The Yarn Niche,,The Yarn Niche,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
thisneedle@aol.com,+18602572718,Thistle Needleworks,,Thistle Needleworks,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
tierrawools@handweavers.com,+15757561650,Tierra Wools,,Tierra Wools,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
patty@tuscanrose.com,,Tuscan Rose Yarn & Hand Dyed Fabrics,,Tuscan Rose Yarn & Hand Dyed Fabrics,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback",yarn_store_lead,International Yarn Store.xlsx
sales@twistedstitchesnp.com,+15054922080,Twisted Stitches Needlepoint,,Twisted Stitches Needlepoint,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
marion@villagewoolyarnshop.com,+18606330898,Village Wool,,Village Wool,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
mary.walker@weavinginbeauty.com,+15052976343,Mary,Walker,Weaving in Beauty,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact,has_full_name,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
contact@westportyarns.com,+12034544300,Westport Yarns,,Westport Yarns,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
fabfusion1@yahoo.com,+12282168339,What's Your Stitch,,What's Your Stitch,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
contactus@thewildandwooly.com,+18438815588,"Wild and Wooly, Quilt, Knit, Fabric & Yarn store",,"Wild and Wooly, Quilt, Knit, Fabric & Yarn store",USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
qwolelisa@gmail.com,+15756835177,Windrush Alpacas,,Windrush Alpacas,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
info@wisconsinwoolexchange.com,+17152950975,Wisconsin Wool Exchange,,Wisconsin Wool Exchange,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
hello@wyomingyarn.com,+13072508499,Wyoming Yarn & Fiber,,Wyoming Yarn & Fiber,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
terry@yarnrefuge.com,,Terry,,Yarn Refuge,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,named_contact",yarn_store_lead,International Yarn Store.xlsx
yarnloftmc@gmail.com,+18439454411,Yarnloft,,Yarnloft,USA,yarn_store,retail_store,international,new,pending,yarn_store_directory,medium,yarn_store_directory,"usa,name_fallback,whatsapp_ready",yarn_store_lead,International Yarn Store.xlsx
